credit_lines_outstanding,loan_amt_outstanding,total_debt_outstanding,income,years_employed,fico_score,default,loan_amt_outstanding_norm
0,-0.314426944056144,-0.7500103174632242,-0.5612957803751012,0.9236293077339488,-0.37188391981623264,False,-0.314426944056143
5,-0.598871470833162,1.406803486658329,-0.4745873720457385,-0.35280699372258667,-1.410495433774779,True,-0.5988714708331606
2,-0.7764681239979456,-0.03354624454406578,0.3343118432672103,2.200065609190484,-0.5202569932388821,False,-0.7764681239979441
3,0.45531704495658226,0.9029610200655049,0.8745016296387331,0.2854111570056811,-0.6356582725676095,False,0.45531704495658215
0,0.16402115943506304,-0.5516279691596921,-0.7262412680221292,-0.35280699372258667,0.6832134911892749,False,0.1640211594350634
0,-0.8021685656084098,-1.2482755233677092,-1.2654796162581385,-0.9910251444508544,-0.5697146843797652,False,-0.8021685656084079
0,0.21866724667544593,-0.9553354662938575,-0.18594581518128356,-0.35280699372258667,2.0845147401809645,False,0.21866724667544607
1,0.13904005556449642,0.3175614986168775,0.9671454200415557,0.9236293077339488,1.6229096228660551,False,0.13904005556449664
0,-0.8831021477457881,-0.7412871595096155,-1.246518808681781,-0.35280699372258667,1.8701980785704708,False,-0.883102147745786
1,-1.598160019943823,-0.6849006778930095,-1.6956691847039371,0.2854111570056811,-0.4543134050510379,False,-1.59816001994382
4,-0.6977238186435321,0.38487470359180725,-0.8120761429248886,1.5618474584622166,0.419439138437898,False,-0.6977238186435305
0,-1.0637888275393343,-0.7673670590167999,-0.030504482314556707,0.9236293077339488,1.6393955199130161,False,-1.0637888275393321
0,-1.333213307282497,-0.9929645384492798,-1.9824215035536152,-0.9910251444508544,-0.14108136115877787,False,-1.3332133072824943
3,-1.0455440893739656,-0.22421504778889892,-1.1582339125880738,1.5618474584622166,0.8480724616588854,False,-1.0455440893739634
5,-0.2189165028747652,1.408374031585824,-0.4543758713559584,-0.35280699372258667,-0.8334890371311422,True,-0.2189165028747644
5,0.3131152944560151,2.398574585829899,0.4313446771194327,0.2854111570056811,0.8975301527997686,True,0.3131152944560151
0,-0.5538915506926146,-0.8017647213958883,-0.7479805503398489,-0.9910251444508544,1.1283327114572235,False,-0.5538915506926132
1,0.3730973644751429,-0.19079695438591604,0.9914355704217028,2.200065609190484,-2.0204736245123383,False,0.37309736447514286
0,-0.9468817093244084,-1.0274452855289615,-1.1077515555958322,0.9236293077339488,1.0623891232693792,False,-0.9468817093244062
0,-0.5561968638531137,-0.7909281957346951,-0.9108594468423158,-0.9910251444508544,0.007291712263871627,False,-0.5561968638531125
1,-0.6892882264241211,-0.2730244161441922,0.3887107517389889,0.9236293077339488,-0.4213416109571158,False,-0.6892882264241197
0,0.09483498185330637,-0.22353814942264807,0.02363751727994394,-0.9910251444508544,-0.8994326253189864,False,0.09483498185330681
0,1.3991971072889342,-1.18837385811858,0.7122703333415688,0.2854111570056811,1.3591352701146782,False,1.3991971072889324
0,0.734872831400697,-0.4814600120123656,1.8127792897748323,-0.35280699372258667,-0.5037710961919211,False,0.7348728314006965
1,0.8894515485651486,-0.029315086724889663,1.4503028126853645,1.5618474584622166,1.8537121815235098,False,0.8894515485651479
0,0.7736647476664865,-1.1820804809202816,0.9200563170029737,0.2854111570056811,0.40295324139093697,False,0.773664747666486
5,-0.6186895384280927,1.5109977242908965,-0.13066224546220298,-0.9910251444508544,-1.2291505662582074,True,-0.618689538428091
0,-0.3290358602477233,-0.4643007509873539,0.272378864118356,-0.35280699372258667,-0.4378275080040769,False,-0.32903586024772213
1,-0.9563539871750276,-0.6304763797240451,-1.34512992930267,-0.9910251444508544,1.919655769711354,False,-0.9563539871750257
1,-1.7686344024111866,-0.8110337859521162,-1.613127195156454,1.5618474584622166,0.419439138437898,False,-1.7686344024111835
1,0.6877325004027688,-0.10205127140424133,0.4833263555012007,0.9236293077339488,1.1777904025981065,False,0.6877325004027686
5,0.20827830015626028,1.96776038357185,-0.08961257231089519,-0.35280699372258667,-1.0148339046477137,True,0.2082783001562606
5,0.31767934905690914,2.4827347946166216,0.8602182597047976,0.2854111570056811,-0.4378275080040769,True,0.3176793490569092
2,-1.3588809544436518,-0.19441935474317162,-0.4147587511753845,2.200065609190484,0.5183545207196644,False,-1.3588809544436493
5,0.2237547024883605,2.5360707720240754,-0.3412296148542407,-0.9910251444508544,-0.4213416109571158,True,0.22375470248836088
1,1.374975990544428,0.2619044502004255,1.016426577712784,0.2854111570056811,1.3591352701146782,False,1.3749759905444268
2,-0.33584982766361254,0.7464065858054448,0.5567938847673785,0.2854111570056811,-0.80051724303722,False,-0.3358498276636112
1,-1.304800751206329,-0.6092430846329941,-0.7549971499533974,1.5618474584622166,-0.9818621105537917,False,-1.3048007512063267
0,-0.6255971100977722,-1.2294972940076754,-0.6454861316710193,0.2854111570056811,0.2380942709213264,False,-0.6255971100977705
0,-0.7048210168609139,-0.9595548133307737,-1.0213761523825133,-0.35280699372258667,0.8151006675649634,False,-0.7048210168609125
0,1.680057980410805,-0.6256131989884821,1.7025612598046163,0.2854111570056811,-0.07513777297093364,False,1.6800579804108031
5,0.7509870764148867,3.3465992880988296,0.687551817663071,-0.35280699372258667,-1.130235183976441,True,0.7509870764148864
2,-1.4894768700597514,-0.44352469803664624,-1.6802385317729318,0.9236293077339488,0.32052375615613166,False,-1.4894768700597485
1,-0.45717193396930683,0.10803294471000047,0.2745913609402439,-0.35280699372258667,1.919655769711354,False,-0.45717193396930556
0,0.5288076969792307,-0.34192764768086703,0.103265108865012,-0.35280699372258667,0.07323530045171585,False,0.5288076969792305
0,-1.6072642955857528,-0.9587084556194788,-2.0164339904238027,-1.6292432951791223,1.1613045055511455,False,-1.6072642955857497
5,-0.029143910332870785,1.609985174218418,0.09772649268609603,-0.9910251444508544,-0.1740531552527,True,-0.029143910332870112
0,2.028021188478962,-0.6913198045528014,0.7658928850104133,0.2854111570056811,1.7712826962887045,False,2.0280211884789594
3,-1.0109548598088929,0.0021158733452520794,-1.0665156379189662,1.5618474584622166,0.7821288734710412,False,-1.0109548598088907
0,0.5527387896154576,-0.9277848773816836,0.7902492981351942,-0.9910251444508544,0.6832134911892749,False,0.5527387896154573
0,-0.8132205609608382,-0.70404488323029,-1.4999663742425642,-0.9910251444508544,0.9799596380345739,False,-0.8132205609608364
4,-0.1780264116158154,1.132966987147077,-0.6629555641660585,-2.26746144590739,-0.5697146843797652,True,-0.1780264116158145
5,-0.22460878038309554,0.9469130267649452,-0.809356390155681,-2.26746144590739,-1.361037742633896,True,-0.22460878038309473
2,-0.34385228747870045,0.13238084381989385,0.2829145772435577,2.200065609190484,0.8151006675649634,False,-0.3438522874786995
0,-1.4922391716974623,-0.8653387739743671,-1.353178877408129,0.9236293077339488,-0.20702494934662208,False,-1.4922391716974595
0,-0.8761980057955144,-1.1772161956399756,-0.2570795495972335,0.2854111570056811,-0.9324044194129085,False,-0.8761980057955125
1,-0.3181480313167251,-0.6163655782932584,-0.6198841040952537,0.2854111570056811,-0.07513777297093364,False,-0.318148031316724
5,0.5396546626502805,1.5427748292182317,0.10442818135086125,-0.35280699372258667,-0.25648264048750524,True,0.5396546626502804
1,0.17493001061130573,-0.3042785740610526,0.45975511883416337,0.2854111570056811,-0.4543134050510379,False,0.17493001061130609
5,0.8661861022029946,3.277849025144719,1.086283906356194,-1.6292432951791223,-0.8829467282720254,True,0.8661861022029941
3,1.7141691577450224,1.1117964270286662,1.0916745861899302,-0.35280699372258667,-0.1575672582057389,False,1.7141691577450204
0,0.26699971577635934,-0.391234022994413,0.820967802611191,-0.35280699372258667,1.4250788583025225,False,0.26699971577635956
1,-1.2989541264752857,-0.8310109192757338,-1.5900063203645707,0.2854111570056811,-0.2894544345814274,False,-1.298954126475283
1,-0.4214361812175802,-0.5198564802086214,-0.47541857730695153,0.9236293077339488,-1.2291505662582074,False,-0.4214361812175787
0,1.772497357266425,-0.7186845056767105,0.824973505690409,0.9236293077339488,0.6667275941423139,False,1.7724973572664233
0,1.339839035845543,-0.6137970249808916,0.6614210028830488,-0.35280699372258667,-0.5862005814267264,False,1.3398390358455416
1,-0.24308029229911,-0.3889572836129758,-0.12902367336619966,0.2854111570056811,0.5678122118605475,False,-0.24308029229910896
2,-0.8595748734382979,-0.5470450883814751,-0.6050914450551395,2.200065609190484,1.4250788583025225,False,-0.859574873438296
0,0.7511105674194618,-0.9094417686205384,-0.04333757925955519,-0.35280699372258667,-0.19053905229966103,False,0.7511105674194615
0,0.08987733124633561,-0.1834192887085324,0.39447025585624457,-0.35280699372258667,1.8372262844765488,False,0.08987733124633615
5,-0.2722061413666345,0.819377433429803,-0.5209011600199732,0.2854111570056811,-0.9159185223659475,True,-0.27220614136663335
2,0.33042949874049893,0.18778259241193168,0.690095626215322,2.200065609190484,0.9140160498467297,False,0.330429498740499
1,0.9190639562711868,0.18454115647774724,0.8227726433597807,0.9236293077339488,-0.0916236700178947,False,0.9190639562711858
1,0.09827415532464677,-0.5845215663225721,-0.9171294636477539,0.9236293077339488,0.28755196206220957,False,0.09827415532464716
2,-0.1533520498888587,0.07620046602734169,-0.13760603447351477,0.9236293077339488,0.9140160498467297,False,-0.15335204988885767
0,-0.24185888233246977,-0.7614591001220876,-0.8215540649240805,-0.9910251444508544,1.3756211671616392,False,-0.24185888233246888
1,-0.6649569893042315,-0.046564363619652646,0.6027833946149664,-0.35280699372258667,1.1942762996450675,False,-0.6649569893042299
5,0.6715198453064282,3.1776024953089457,1.7466240619295708,-0.9910251444508544,-1.5918403012913507,True,0.6715198453064277
1,-0.19794835081325599,-0.12936492068136962,-0.4822864753383673,0.9236293077339488,-0.8334890371311422,False,-0.19794835081325488
0,-1.0449926362231008,-1.144015545480346,-1.6293101447644627,-0.35280699372258667,-0.9324044194129085,False,-1.0449926362230986
5,0.18948394787316003,2.715719972372781,1.4768452327791344,-0.9910251444508544,-1.080777492835558,True,0.18948394787316022
1,1.0009057660979666,0.5095033690485851,1.6629642430365075,-0.9910251444508544,1.1283327114572235,False,1.0009057660979657
4,1.401155613554906,2.1934310351703226,0.7974701019272533,-2.26746144590739,-0.9159185223659475,True,1.4011556135549048
0,-0.611215120323323,-0.4619299324600937,0.17169413220062055,0.2854111570056811,1.1942762996450675,False,-0.6112151203233214
1,0.6264566382115959,0.06172405726866094,1.349625514426862,0.9236293077339488,1.1118468144102622,False,0.6264566382115956
0,-1.4145264098575112,-1.075016675910998,-1.4232992293514266,0.2854111570056811,0.5678122118605475,False,-1.4145264098575085
4,-1.2037092722117113,-0.01292885159923166,-1.5550989506542603,0.9236293077339488,-1.1467210810234023,True,-1.2037092722117089
0,0.576640727174373,-0.6507141169502558,0.14425374091785045,-0.35280699372258667,-2.0864172127001823,False,0.5766407271743729
1,0.07558249081787083,0.21226814239256908,0.08239567976206279,-0.35280699372258667,0.04026350635779374,False,0.07558249081787156
0,-0.9078243967980365,-0.6456003399099768,-0.8127273401424334,-0.35280699372258667,1.1777904025981065,False,-0.9078243967980344
0,-0.7898212007647756,-0.3905293311438251,-0.3843734984249964,-1.6292432951791223,1.1448186085041845,False,-0.7898212007647739
0,-1.6358971768365511,-1.0763626510483133,-1.8605736031398599,2.200065609190484,0.22160837387436536,False,-1.635897176836548
0,0.7962627417874477,-1.187859305829227,0.7292591058590298,-0.9910251444508544,0.40295324139093697,False,0.7962627417874469
2,0.7139493458941332,0.7362440891084753,1.2994349344133946,1.5618474584622166,2.1174865342748865,False,0.7139493458941326
0,-0.7289477667227403,-0.885824358214963,-1.0411493496575703,0.9236293077339488,0.8975301527997686,False,-0.7289477667227388
1,-0.30480295230378346,-0.47467685758402023,-0.15652306362095866,0.9236293077339488,-0.784031345990259,False,-0.3048029523037825
0,0.21442085655534637,-0.37848389876487143,0.1717201427840208,0.2854111570056811,0.32052375615613166,False,0.21442085655534662
3,0.757040254678023,1.3865891061775093,0.8935865749899382,-1.6292432951791223,-0.7510595518963369,True,0.7570402546780225
2,0.4393222554863504,0.05705681492405581,0.2729606957945579,1.5618474584622166,1.3261634760207561,False,0.4393222554863505
0,-0.0637472851160715,-0.9803262137639858,0.489069040347917,-0.9910251444508544,1.3591352701146782,False,-0.06374728511607061
0,-0.2893404489535462,-0.5343048371522818,-0.42774761369650177,-0.9910251444508544,-0.025680081830050484,False,-0.2893404489535453
0,-1.4895066878643826,-0.7364248236300658,-1.563330611039184,-1.6292432951791223,0.2710660650152485,False,-1.48950668786438
0,-0.18601899102488575,-0.5694405898272907,-0.5135156036014012,-0.35280699372258667,-2.0534454186062603,False,-0.18601899102488473
5,0.08380268610561327,1.2635233971844098,-0.6352168694695606,-0.35280699372258667,-0.8334890371311422,True,0.08380268610561381
2,0.7068761634514459,-0.3466565082309477,0.205508293665767,1.5618474584622166,0.5513263148135864,False,0.7068761634514453
1,-1.2499324568427186,-0.727735754613148,-1.2720129034712309,0.2854111570056811,0.28755196206220957,False,-1.2499324568427161
5,1.0953922175899624,2.8813669646373117,1.488512559977302,-0.9910251444508544,-0.470799302097999,True,1.0953922175899617
0,0.5705215055308251,-0.3418685459361407,0.4251043271955724,0.2854111570056811,0.056749403404754796,False,0.5705215055308247
0,1.314231290932349,-0.4394443351706589,0.1513316382034564,-0.35280699372258667,-0.2729685375344663,False,1.3142312909323481
1,-0.46494152955561663,0.3073525189952967,0.8181892058105493,0.2854111570056811,0.33700965320309273,False,-0.4649415295556151
5,2.6176330597577357,4.066156522835662,2.02166916460848,-0.35280699372258667,-0.7180877578024148,True,2.6176330597577326
2,-1.2118241445100446,0.40818401089847806,-0.15387158035058335,0.2854111570056811,-0.25648264048750524,False,-1.2118241445100422
2,-0.7594976796100924,-0.1337462270234506,-0.7161821346071567,1.5618474584622166,-0.025680081830050484,False,-0.7594976796100906
1,-0.9902634956011184,-0.5915044283253647,-0.9680583354059339,0.2854111570056811,-0.5697146843797652,False,-0.9902634956011162
0,-0.08893293956259847,-1.2138547093837464,-0.12902100799009253,0.2854111570056811,-0.3059403316283884,False,-0.08893293956259778
0,-0.3223213005226245,-0.7848647862005224,1.9289160838212303,0.9236293077339488,0.13917888863956007,False,-0.3223213005226235
4,1.0931183086991734,1.9136929893105272,0.5772980442519532,-0.9910251444508544,-1.7237274776670393,True,1.0931183086991723
0,-0.9739304232323223,-0.6611267080781957,-0.6841746482672028,-0.9910251444508544,0.5678122118605475,False,-0.9739304232323203
1,-1.0969894048736208,-0.36164215089604274,-0.6239446994744509,0.9236293077339488,-0.6521441696145706,False,-1.0969894048736186
1,2.763299279932917,0.2966091132461926,1.8305447987244974,1.5618474584622166,1.4580506523964445,False,2.7632992799329137
5,0.5867351680852559,1.263307513008979,0.05461741992370554,-0.9910251444508544,0.056749403404754796,True,0.5867351680852557
0,-0.19297562632567153,-0.3541525385526731,-0.4142713799302282,-1.6292432951791223,0.5183545207196644,False,-0.19297562632567078
4,-0.23632975815922172,0.8705653399031379,-0.7826871708965655,-2.26746144590739,-1.344551845586935,True,-0.23632975815922064
2,1.3998330595800401,1.2246466890794618,1.5092910170535987,-0.9910251444508544,0.3534955502500538,False,1.3998330595800392
0,0.04263174339102372,-0.6831170691515314,-0.3956814168430193,0.9236293077339488,1.6064237258190939,False,0.042631743391024345
0,1.4969944579323635,-0.2550170316452372,1.0730765871183081,-0.35280699372258667,-1.097263389882519,False,1.4969944579323617
5,-0.6012438397568874,2.5353325438109553,1.0329990488725374,0.2854111570056811,-2.1193890067941044,True,-0.6012438397568859
1,0.24881522107206183,-0.35885955989923213,0.6506337644421057,0.2854111570056811,-0.19053905229966103,False,0.2488152210720619
0,-1.6839591750992258,-1.2274358998079773,-2.0187796813208894,-0.35280699372258667,0.6667275941423139,False,-1.6839591750992229
0,-0.45203505290974294,-0.8574661154730522,-0.3513191081485796,0.9236293077339488,-0.05865187592397259,False,-0.4520350529097418
1,0.4163522954563653,-0.2804237150546639,-0.2714246192515468,0.9236293077339488,0.32052375615613166,False,0.4163522954563653
0,-1.6599626335672852,-1.2708792043970467,-2.0117765485823984,-0.35280699372258667,-0.009194184783089428,False,-1.6599626335672821
0,0.3191317525602453,-1.0808771028653812,-0.2718143555279835,0.2854111570056811,0.7656429764240802,False,0.31913175256024534
0,-0.6858062268380339,-0.7166760654946991,-1.3436639375695147,-1.6292432951791223,0.8975301527997686,False,-0.6858062268380324
2,-0.963904189063321,0.4043593330895182,-0.07980404004854691,0.9236293077339488,1.4085929612555612,False,-0.963904189063319
0,-1.0343178642757214,-0.711366727600477,-0.9389666997829238,-0.9910251444508544,-1.2456364633051686,False,-1.0343178642757191
1,-0.9031751170116853,-0.45402859578238863,-1.171602503521096,1.5618474584622166,1.2437339907859508,False,-0.9031751170116834
0,-0.17430376110671772,-0.769756672610198,0.8722952014049505,0.2854111570056811,-0.6521441696145706,False,-0.17430376110671664
0,2.124423357409388,0.16443756515434438,1.8266267008286168,-0.9910251444508544,-0.8829467282720254,False,2.124423357409386
1,0.17612608568040264,0.0052025302695731905,0.5766763011840988,0.9236293077339488,0.22160837387436536,False,0.17612608568040294
2,1.3368543758251843,0.561357670603206,1.1365038513413481,2.838283759918752,-0.19053905229966103,False,1.3368543758251827
0,0.24626708729529057,-0.2723550543341908,0.652971412379963,-0.9910251444508544,-0.8994326253189864,False,0.24626708729529065
1,-0.7750888962843203,-0.39178399936154984,-0.2301613239273475,0.2854111570056811,0.6007840059544696,False,-0.7750888962843183
0,1.5643780798207128,-0.16903780168827684,1.232387263917201,0.2854111570056811,-0.07513777297093364,False,1.564378079820711
4,-0.1288125383971494,1.1382434351090522,-0.4746104596830412,-2.26746144590739,-1.2950941544460517,True,-0.12881253839714868
2,-0.2176120648536844,0.37842636987183753,0.12709800724821738,0.9236293077339488,0.7656429764240802,False,-0.21761206485368337
1,-1.405983502949073,-0.7359572764795926,-1.7555865192551683,-0.35280699372258667,1.6064237258190939,False,-1.4059835029490704
1,1.208063169414513,0.3461305665080431,1.5963483833977594,0.9236293077339488,-0.025680081830050484,False,1.2080631694145119
0,-0.2010652608139031,-0.3472245632190801,0.7335766101155048,0.9236293077339488,1.9526275638052761,False,-0.20106526081390227
1,-0.5023353226403344,-0.6210051905718268,-0.6281026573063435,0.2854111570056811,0.2545801679682875,False,-0.5023353226403332
1,-0.9827583246974425,-0.6629696409822898,-0.8461580705647912,1.5618474584622166,0.7821288734710412,False,-0.9827583246974402
0,-0.25577528505933234,-0.4258754043782497,0.3885733448749369,-0.35280699372258667,0.732671182330158,False,-0.2557752850593312
0,-1.0270778630952635,-1.2129496111229094,-1.4265365727524348,1.5618474584622166,2.249373710650575,False,-1.0270778630952613
1,0.737281759374458,0.03727672921385634,0.8943611786230552,0.2854111570056811,0.9799596380345739,False,0.7372817593744573
0,-0.6646932484548824,-1.0139771017413455,-0.8278199685808936,-0.9910251444508544,-0.3883698168631937,False,-0.6646932484548806
5,0.3945629545968868,2.901551187425182,1.0985682337473484,-0.9910251444508544,-0.8829467282720254,True,0.3945629545968868
1,-1.331462347936065,-0.6819060499165023,-1.771016174289287,-0.35280699372258667,0.056749403404754796,False,-1.3314623479360623
0,-1.8617195704555316,-0.9769076698141986,-2.3156703874231415,-0.35280699372258667,0.08972119749867691,False,-1.8617195704555283
0,-1.1455120809362898,-0.5977573535944226,-1.0037273420682502,-0.35280699372258667,0.6996993882362359,False,-1.1455120809362875
1,-0.3894270419717544,-0.3724171866117375,-0.46251013690511283,0.2854111570056811,0.6832134911892749,False,-0.3894270419717531
0,-1.6628119973129905,-0.9825382511174178,-2.243370322285876,-0.9910251444508544,-1.2291505662582074,False,-1.6628119973129871
0,-1.3089473129233908,-0.8913870987421981,-1.671805241912997,-0.9910251444508544,1.7218250051478214,False,-1.3089473129233882
5,-0.7320166282892253,0.9035985611787851,-0.8819355679987018,-1.6292432951791223,-1.7402133747140003,True,-0.7320166282892238
5,0.32068126250059226,0.9152968534031238,-0.621815915888583,0.9236293077339488,-0.5037710961919211,True,0.3206812625005923
4,-1.7468359796547221,-0.161656490409664,-1.8088358878787059,-0.35280699372258667,0.7986147705180022,True,-1.7468359796547186
0,-0.41132534378557434,-0.5458777962922807,-0.3394500493441666,0.2854111570056811,-0.05865187592397259,False,-0.41132534378557295
2,0.036560520230853474,-0.011397674789081809,-0.04789823357238153,1.5618474584622166,1.5239942405842888,False,0.03656052023085407
1,-1.227290143711713,-0.5692075989397021,-0.39442522458539603,0.9236293077339488,-1.5258967131035064,False,-1.2272901437117103
0,0.44396329198608053,-0.8272385490541767,0.17073225675119091,0.2854111570056811,-1.7566992717609613,False,0.4439632919860806
1,-0.8968672094429678,-0.8150242666405167,-1.0048406168589938,1.5618474584622166,0.9799596380345739,False,-0.8968672094429659
0,-0.16578683564190172,-1.1240492223602738,-0.9628875964301674,-2.26746144590739,0.6502416970953527,False,-0.16578683564190078
0,-0.6084981057559445,-1.023016429893731,-0.35853979884898013,0.2854111570056811,0.30403785910917064,False,-0.608498105755943
2,-0.9667338975268188,-0.41017307559309274,-1.1314725883929104,0.2854111570056811,-0.05865187592397259,False,-0.9667338975268166
1,0.7698696966601474,0.012853580880812548,0.33528207255338177,0.2854111570056811,1.8701980785704708,False,0.7698696966601469
1,-0.4922532645994533,-0.5065842707247566,-0.5115488699008524,0.9236293077339488,0.12269299159259901,False,-0.49225326459945207
0,-0.20055275872250553,-0.8318514301428058,0.11094965521848521,0.9236293077339488,-0.8334890371311422,False,-0.20055275872250472
2,0.059235196545938576,-0.03164942977452165,0.2294214298338281,0.9236293077339488,-1.361037742633896,False,0.059235196545938944
5,1.3795277572521651,2.640964494303057,1.1041325177472792,-0.35280699372258667,-1.344551845586935,True,1.3795277572521636
1,-0.14772219468077868,0.1337368994369319,0.7735007726560321,0.2854111570056811,0.1721506827334822,False,-0.14772219468077782
4,-0.2023636667500228,1.787336412988102,1.3725901065098416,1.5618474584622166,-1.2456364633051686,False,-0.20236366675002168
1,-0.1360034182568617,-0.33059935636765836,-0.520015089361642,0.9236293077339488,-0.6851159637084927,False,-0.13600341825686094
0,-0.009227070336713218,-0.5010217912442981,-0.28220903239381623,-0.9910251444508544,-1.377523639680857,False,-0.009227070336712629
1,-0.10597267694602908,-0.14882655467414252,1.0206181093196076,0.9236293077339488,0.4853827266257422,False,-0.10597267694602831
4,-0.7449471608111284,0.8051669522681263,-0.8727715510801878,-0.9910251444508544,-0.0916236700178947,True,-0.7449471608111268
2,-0.6703742117586009,0.3942124675113947,-0.342344766368685,-0.9910251444508544,-1.8556146540427276,False,-0.6703742117585991
